頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 62 ,TW000A081091,A08109,108央債甲9,上市櫃 ,政府公債,,2019/10/14,DBFTFR,
 63 ,TW000A081109,A08110,108央甲10,上市櫃 ,政府公債,,2019/11/08,DBFTFR,
 64 ,TW000A091017,A09101,109央債甲1,上市櫃 ,政府公債,,2020/01/10,DBFTFR,
 65 ,TW000A091025,A09102,109央債甲2,上市櫃 ,政府公債,,2020/01/17,DBFTFR,
 66 ,TW000A091033,A09103,109央債甲3,上市櫃 ,政府公債,,2020/02/21,DBFTFR,
 67 ,TW000A091041,A09104,109央債甲4,上市櫃 ,政府公債,,2020/03/09,DBFTFR,
 68 ,TW000A091058,A09105,109央債甲5,上市櫃 ,政府公債,,2020/05/12,DBFTFR,
 69 ,TW000A091066,A09106,109央債甲6,上市櫃 ,政府公債,,2020/06/11,DBFTFR,
 70 ,TW000A091074,A09107,109央債甲7,上市櫃 ,政府公債,,2020/07/17,DBFTFR,
 71 ,TW000A091082,A09108,109央債甲8,上市櫃 ,政府公債,,2020/09/18,DBFTFR,
 72 ,TW000A091090,A09109,109央債甲9,上市櫃 ,政府公債,,2020/10/14,DBFTFR,
 73 ,TW000A091116,A09111,109央甲11,上市櫃 ,政府公債,,2020/11/27,DBFTFR,
 74 ,TW000A091124,A09112,109央甲12,上市櫃 ,政府公債,,2020/12/08,DBFTFR,
 75 ,TW000A091132,A09113,109央甲13,上市櫃 ,政府公債,,2020/12/29,DBFTFR,
 76 ,TW000A101014,A10101,110央債甲1,上市櫃 ,政府公債,,2021/01/13,DBFTFR,
 77 ,TW000A101022,A10102,110央債甲2,上市櫃 ,政府公債,,2021/01/29,DBFTFR,
 78 ,TW000A101030,A10103,110央債甲3,上市櫃 ,政府公債,,2021/02/22,DBFTFR,
 79 ,TW000A101048,A10104,110央債甲4,上市櫃 ,政府公債,,2021/02/25,DBFTFR,
 80 ,TW000A101055,A10105,110央債甲5,上市櫃 ,政府公債,,2021/05/21,DBFTFR,
 81 ,TW000A101071,A10107,110央債甲7,上市櫃 ,政府公債,,2021/06/23,DBFTFR,
 82 ,TW000A101089,A10108,110央債甲8,上市櫃 ,政府公債,,2021/07/29,DBFTFR,
 83 ,TW000A101105,A10110,110央債甲10,上市櫃 ,政府公債,,2021/09/29,DBFTFR,
 84 ,TW000A101113,A10111,110央債甲11,上市櫃 ,政府公債,,2021/10/22,DBFTFR,
 85 ,TW000A101121,A10112,110央甲12,上市櫃 ,政府公債,,2021/11/12,DBFTFR,
 86 ,TW000A101139,A10113,110央甲13,上市櫃 ,政府公債,,2021/12/23,DBFTFR,
 87 ,TW000A102012,A10201,110央債乙1,上市櫃 ,政府公債,,2021/05/07,DBFTFR,
 88 ,TW000A102020,A10202,110央債乙2,上市櫃 ,政府公債,,2021/08/20,DBFTFR,
 89 ,TW000A111013,A11101,111央債甲1,上市櫃 ,政府公債,,2022/01/18,DBFTFR,
 90 ,TW000A111021,A11102,111央債甲2,上市櫃 ,政府公債,,2022/02/18,DBFTFR,
 91 ,TW000A111039,A11103,111央債甲3,上市櫃 ,政府公債,,2022/02/24,DBFTFR,
 92 ,TW000A111047,A11104,111央債甲4,上市櫃 ,政府公債,,2022/03/04,DBFTFR,
 93 ,TW000A111054,A11105,111央債甲5,上市櫃 ,政府公債,,2022/05/20,DBFTFR,
 94 ,TW000A111062,A11106,111央債甲6,上市櫃 ,政府公債,,2022/06/23,DBFTFR,
 95 ,TW000A111070,A11107,111央債甲7,上市櫃 ,政府公債,,2022/06/30,DBFTFR,
 96 ,TW000A111088,A11108,111央債甲8,上市櫃 ,政府公債,,2022/09/23,DBFTFR,
 97 ,TW000A111096,A11109,111央債甲9,上市櫃 ,政府公債,,2022/09/30,DBFTFR,
 98 ,TW000A111104,A11110,A11110,上市櫃 ,政府公債,,2022/10/17,DBFTFR,
 99 ,TW000A111112,A11111,111央甲11,上市櫃 ,政府公債,,2022/11/11,DBFTFR,
 100 ,TW000A112011,A11201,111央債乙1,上市櫃 ,政府公債,,2022/01/10,DBFTFR,
 101 ,TW000A121012,A12101,112央債甲1,上市櫃 ,政府公債,,2023/01/17,DBFTFR,
 102 ,TW000A121020,A12102,112央債甲2,上市櫃 ,政府公債,,2023/02/17,DBFTFR,
 103 ,TW000A121038,A12103,112央債甲3,上市櫃 ,政府公債,,2023/02/23,DBFTFR,
 104 ,TW000A121046,A12104,112央債甲4,上市櫃 ,政府公債,,2023/03/03,DBFTFR,
 105 ,TW000A121053,A12105,112央債甲5,上市櫃 ,政府公債,,2023/05/12,DBFTFR,
 106 ,TW000A121061,A12106,112央債甲6,上市櫃 ,政府公債,,2023/05/26,DBFTFR,
 107 ,TW000A121079,A12107,112央債甲7,上市櫃 ,政府公債,,2023/06/09,DBFTFR,
 108 ,TW000A121087,A12108,112央債甲8,上市櫃 ,政府公債,,2023/09/15,DBFTFR,
 109 ,TW000A121095,A12109,112央債甲9,上市櫃 ,政府公債,,2023/09/22,DBFTFR,
 110 ,TW000A121103,A12110,112央甲10,上市櫃 ,政府公債,,2023/10/05,DBFTFR,
 111 ,TW000A121111,A12111,112央甲11,上市櫃 ,政府公債,,2023/11/22,DBFTFR,
 112 ,TW000A122010,A12201,112央乙1,上市櫃 ,政府公債,,2023/01/10,DBFTFR,
 113 ,TW000A131011,A13101,113央債甲1,上市櫃 ,政府公債,,2024/01/05,DBFTFR,
 114 ,TW000A131029,A13102,113央債甲2,上市櫃 ,政府公債,,2024/01/18,DBFTFR,
 115 ,TW000A131037,A13103,113央債甲3,上市櫃 ,政府公債,,2024/01/29,DBFTFR,
 116 ,TW000A131045,A13104,113央債甲4,上市櫃 ,政府公債,,2024/02/23,DBFTFR,
 117 ,TW000A131052,A13105,113央債甲5,上市櫃 ,政府公債,,2024/04/25,DBFTFR,
 118 ,TW000A131060,A13106,113央債甲6,上市櫃 ,政府公債,,2024/05/24,DBFTFR,
 119 ,TW000A131078,A13107,113央債甲7,上市櫃 ,政府公債,,2024/06/21,DBFTFR,
 120 ,TW000A132019,A13201,113央債乙1,上市櫃 ,政府公債,,2024/03/15,DBFTFR,
 121 ,TW000A132027,A13202,113央債乙2,上市櫃 ,政府公債,,2024/05/10,DBFTFR,
 122 ,TW000A901058,A90105,90央債甲5,上市櫃 ,政府公債,,2001/07/17,DBFTFR,
 123 ,TW000A931063,A93106,93央債甲6,上市櫃 ,政府公債,,2004/05/27,DBFTFR,
 124 ,TW000A931097,A93109,93央債甲9,上市櫃 ,政府公債,,2004/11/18,DBFTFR,
 125 ,TW000A941039,A94103,94央債甲3,上市櫃 ,政府公債,,2005/02/25,DBFTFR,
 126 ,TW000A951020,A95102,95央債甲2,上市櫃 ,政府公債,,2006/02/24,DBFTFR,
 127 ,TW000A951079,A95107,95央債甲07,上市櫃 ,政府公債,,2006/11/10,DBFTFR,
 128 ,TW000A961029,A96102,96央債甲2,上市櫃 ,政府公債,,2007/02/14,DBFTFR,
 129 ,TW000A961078,A96107,96央債甲7,上市櫃 ,政府公債,,2007/11/16,DBFTFB,
 130 ,TW000A971028,A97102,97央債甲2,上市櫃 ,政府公債,,2008/02/14,DBFTFR,
 131 ,TW000A971051,A97105,97央債甲5,上市櫃 ,政府公債,,2008/08/14,DBFTFR,
 132 ,TW000A981027,A98102,98央債甲2,上市櫃 ,政府公債,,2009/02/16,DBFTFR,
 133 ,TW000A981050,A98105,98央債甲5,上市櫃 ,政府公債,,2009/08/13,DBFTFR,
 134 ,TW000A991026,A99102,99央債甲2,上市櫃 ,政府公債,,2010/01/28,DBFTFR,
 135 ,TW000A991042,A99104,99央債甲4,上市櫃 ,政府公債,,2010/02/22,DBFTFR,
 136 ,TW000A991075,A99107,99央債甲7,上市櫃 ,政府公債,,2010/08/12,DBFTFR,
 137 ,TW000A991091,A99109,99央債甲9,上市櫃 ,政府公債,,2010/12/28,DBFTFR,
 138 ,TW000HA10035,HA1003,110北建債3,上市櫃 ,政府公債,,2021/01/28,DNFTFR,
 139 ,TW000HA10043,HA1004,110北建債4,上市櫃 ,政府公債,,2021/01/28,DNFTFR,
 140 ,TW000HA10068,HA1006,110北建債6,上市櫃 ,政府公債,,2021/10/28,DNFTFR,
 141 ,TW000HA10076,HA1007,110北建債7,上市櫃 ,政府公債,,2021/10/28,DNFTFR,
 142 ,TW000HA13013,HA1301,113北建債1,上市櫃 ,政府公債,,2024/01/10,DNFTFR,
 143 ,TW000HA13021,HA1302,113北建債2,上市櫃 ,政府公債,,2024/01/10,DNFTFR,
 144 ,TW000HA13039,HA1303,113北建債3,上市櫃 ,政府公債,,2024/01/10,DNFTFR,
 145 ,TW000HA13047,HA1304,113北建債4,上市櫃 ,政府公債,,2024/03/25,DNFTFR,
 146 ,TW000HA13054,HA1305,113北建債5,上市櫃 ,政府公債,,2024/03/25,DNFTFR,
 147 ,TW000HA13062,HA1306,113北建債6,上市櫃 ,政府公債,,2024/03/25,DNFTFR,
 148 ,TW000HB07021,HB0702,107高市債2,上市櫃 ,政府公債,,2018/10/16,DNFTFR,
 149 ,TW000HB08037,HB0803,108高市債3,上市櫃 ,政府公債,,2019/06/14,DNFTFR,
 150 ,TW000HB08052,HB0805,108高市債5,上市櫃 ,政府公債,,2019/10/16,DNFTFR,
 151 ,TW000HB08060,HB0806,108高市債6,上市櫃 ,政府公債,,2019/10/16,DNFTFR,
 152 ,TW000HB08078,HB0807,108高市債7,上市櫃 ,政府公債,,2019/10/16,DNFTFR,
 153 ,TW000HB09027,HB0902,109高市債2,上市櫃 ,政府公債,,2020/04/15,DNFTFR,
 154 ,TW000HB09035,HB0903,109高市債3,上市櫃 ,政府公債,,2020/04/15,DNFTFR,
 155 ,TW000HB09043,HB0904,109高市債4,上市櫃 ,政府公債,,2020/04/15,DNFTFR,
 156 ,TW000HB09068,HB0906,109高市債6,上市櫃 ,政府公債,,2020/12/16,DNFTFR,
 157 ,TW000HB09076,HB0907,109高市債7,上市櫃 ,政府公債,,2020/12/16,DNFTFR,
 158 ,TW000HB09084,HB0908,109高市債8,上市櫃 ,政府公債,,2020/12/16,DNFTFR,
 159 ,TW000HB10025,HB1002,110高市債2,上市櫃 ,政府公債,,2021/04/22,DNFTFR,
 160 ,TW000HB10033,HB1003,110高市債3,上市櫃 ,政府公債,,2021/04/22,DNFTFR,
 161 ,TW000HB10041,HB1004,110高市債4,上市櫃 ,政府公債,,2021/04/22,DNFTFR,
 162 ,TW000HB10066,HB1006,110高市債6,上市櫃 ,政府公債,,2021/11/05,DNFTFR,
 163 ,TW000HB10074,HB1007,110高市債7,上市櫃 ,政府公債,,2021/11/05,DNFTFR,
 164 ,TW000HB10082,HB1008,110高市債8,上市櫃 ,政府公債,,2021/11/05,DNFTFR,
 165 ,TW000HB12013,HB1201,112高市債1,上市櫃 ,政府公債,,2023/04/17,DNFTFR,
 166 ,TW000HB12021,HB1202,112高市債2,上市櫃 ,政府公債,,2023/04/17,DNFTFR,
 167 ,TW000HB12039,HB1203,112高市債3,上市櫃 ,政府公債,,2023/04/17,DNFTFR,
 168 ,TW000HB12047,HB1204,112高市債4,上市櫃 ,政府公債,,2023/04/17,DNFTFR,
 169 ,TW000HB12054,HB1205,112高市債5,上市櫃 ,政府公債,,2023/06/27,DNFTFR,
 170 ,TW000HB12062,HB1206,112高市債6,上市櫃 ,政府公債,,2023/06/27,DNFTFR,
 171 ,TW000HB12070,HB1207,112高市債7,上市櫃 ,政府公債,,2023/06/27,DNFTFR,
 172 ,TW000HB13011,HB1301,113高市債1,上市櫃 ,政府公債,,2024/01/12,DNFTFR,
 173 ,TW000HB13029,HB1302,113高市債2,上市櫃 ,政府公債,,2024/03/27,DNFTFR,
 174 ,TW000HB13037,HB1303,113高市債3,上市櫃 ,政府公債,,2024/03/27,DNFTFR,
 175 ,TW000HB13045,HB1304,113高市債4,上市櫃 ,政府公債,,2024/03/27,DNFTFR,
