頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 1135 ,TW24Z03082P2,03082P,臺股指元大42售09,上市 ,上市認購(售)權證,,2024/06/21,RWICPE,
 1136 ,TW24Z0308302,030830,美時元大3A購18,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1137 ,TW24Z0308310,030831,美時元大3A購19,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1138 ,TW24Z0308328,030832,鴻海元大3A購35,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1139 ,TW24Z0308336,030833,鴻海元大3B購14,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1140 ,TW24Z0308344,030834,鴻海元大3B購15,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1141 ,TW24Z0308351,030835,國巨元大3A購20,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1142 ,TW24Z0308369,030836,國巨元大3A購21,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1143 ,TW24Z0308377,030837,台積電元大3A購39,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1144 ,TW24Z0308385,030838,台積電元大3A購40,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1145 ,TW24Z0308393,030839,台積電元大3C購15,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1146 ,TW24Z03083P0,03083P,臺股指元大42售10,上市 ,上市認購(售)權證,,2024/06/21,RWICPE,
 1147 ,TW24Z0308401,030840,華邦電元大3B購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1148 ,TW24Z0308419,030841,華碩元大3A購06,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1149 ,TW24Z0308427,030842,大同元大3A購21,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1150 ,TW24Z0308435,030843,大同元大3A購22,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1151 ,TW24Z0308443,030844,大同元大3A購23,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1152 ,TW24Z0308450,030845,億光元大3A購05,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1153 ,TW24Z0308468,030846,南亞科元大3A購08,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1154 ,TW24Z0308476,030847,南亞科元大3A購09,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1155 ,TW24Z0308484,030848,南亞科元大3A購10,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1156 ,TW24Z0308492,030849,一詮元大3A購06,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1157 ,TW24Z03084P8,03084P,台積電永豐3C售16,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1158 ,TW24Z0308500,030850,一詮元大3A購07,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1159 ,TW24Z0308518,030851,一詮元大3B購01,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1160 ,TW24Z0308526,030852,國產元大3A購04,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1161 ,TW24Z0308534,030853,冠德元大3A購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1162 ,TW24Z0308542,030854,華固元大3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1163 ,TW24Z0308559,030855,漢翔元大3A購06,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1164 ,TW24Z0308567,030856,漢翔元大3A購07,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1165 ,TW24Z0308575,030857,漢翔元大3B購01,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1166 ,TW24Z0308583,030858,開發金元大3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1167 ,TW24Z0308591,030859,弘憶股元大3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1168 ,TW24Z03085P5,03085P,聯發科永豐43售03,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1169 ,TW24Z0308609,030860,弘憶股元大3A購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1170 ,TW24Z0308617,030861,群創元大3B購01,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1171 ,TW24Z0308625,030862,辛耘元大3A購12,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1172 ,TW24Z0308633,030863,辛耘元大3A購13,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1173 ,TW24Z0308641,030864,辛耘元大3A購14,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1174 ,TW24Z0308658,030865,上緯控元大3C購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1175 ,TW24Z0308666,030866,瑞智元大3A購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1176 ,TW24Z0308674,030867,上品元大3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1177 ,TW24Z0308682,030868,上品元大3A購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1178 ,TW24Z0308690,030869,上品元大3A購04,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1179 ,TW24Z03086P3,03086P,台積電中信3C售14,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1180 ,TW24Z0308708,030870,致伸元大3A購03,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1181 ,TW24Z0308716,030871,臻鼎元大3A購06,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1182 ,TW24Z0308724,030872,崇越元大3A購07,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1183 ,TW24Z0308732,030873,崇越元大3A購08,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1184 ,TW24Z0308740,030874,保瑞元大3A購16,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1185 ,TW24Z0308757,030875,保瑞元大3A購17,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1186 ,TW24Z0308765,030876,保瑞元大3A購18,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1187 ,TW24Z0308773,030877,晶心科元大3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1188 ,TW24Z0308781,030878,世紀鋼元大3A購09,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1189 ,TW24Z0308799,030879,世紀鋼元大3A購10,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1190 ,TW24Z03087P1,03087P,緯穎中信3C售02,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1191 ,TW24Z0308807,030880,世紀鋼元大3A購11,上市 ,上市認購(售)權證,,2024/04/24,RWSCCA,
 1192 ,TW24Z0308815,030881,臺股指元大3B購15,上市 ,上市認購(售)權證,,2024/04/24,RWICCE,
 1193 ,TW24Z0308823,030882,臺股指元大3B購16,上市 ,上市認購(售)權證,,2024/04/24,RWICCE,
 1194 ,TW24Z0308831,030883,臺股指元大3B購17,上市 ,上市認購(售)權證,,2024/04/24,RWICCE,
 1195 ,TW24Z0308849,030884,臺股指元大3B購18,上市 ,上市認購(售)權證,,2024/04/24,RWICCE,
 1196 ,TW24Z0308856,030885,臺股指元大3B購19,上市 ,上市認購(售)權證,,2024/04/24,RWICCE,
 1197 ,TW24Z0308864,030886,台積電台新3A購04,上市 ,上市認購(售)權證,,2024/04/24,RWSCCE,
 1198 ,TW24Z0308872,030887,大同台新3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCE,
 1199 ,TW24Z0308880,030888,漢翔台新3A購02,上市 ,上市認購(售)權證,,2024/04/24,RWSCCE,
 1200 ,TW24Z0308898,030889,燿華富邦42購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1201 ,TW24Z03088P9,03088P,臺股指富邦42售12,上市 ,上市認購(售)權證,,2024/06/24,RWICPE,
 1202 ,TW24Z0308906,030890,南亞科富邦3B購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1203 ,TW24Z0308914,030891,神基富邦3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1204 ,TW24Z0308922,030892,智原富邦3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1205 ,TW24Z0308930,030893,矽力富邦3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1206 ,TW24Z0308948,030894,力積電富邦3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1207 ,TW24Z0308955,030895,臺股指富邦3B購11,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1208 ,TW24Z0308963,030896,川湖台新3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1209 ,TW24Z0308971,030897,國巨台新3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1210 ,TW24Z0308989,030898,智邦台新3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1211 ,TW24Z0308997,030899,威盛台新3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1212 ,TW24Z03089P7,03089P,台積電國票3C售07,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1213 ,TW24Z0309003,030900,長榮航康和3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1214 ,TW24Z0309011,030901,南亞國票3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1215 ,TW24Z0309029,030902,華通國票3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1216 ,TW24Z0309037,030903,台積電國票3B購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1217 ,TW24Z0309045,030904,金像電國票3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1218 ,TW24Z0309052,030905,華固國票3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1219 ,TW24Z0309060,030906,和碩國票3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1220 ,TW24Z0309078,030907,緯穎國票3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1221 ,TW24Z0309086,030908,臺股指國票3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1222 ,TW24Z0309094,030909,臺股指國票3A購10,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1223 ,TW24Z03090P5,03090P,台積電國票42售04,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1224 ,TW24Z0309102,030910,臺股指國票3A購11,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1225 ,TW24Z0309110,030911,臺股指國票3B購04,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1226 ,TW24Z0309128,030912,臺股指國票3B購05,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1227 ,TW24Z0309136,030913,臺股指國票3B購06,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1228 ,TW24Z0309144,030914,華新國泰3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1229 ,TW24Z0309151,030915,第一銅國泰3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1230 ,TW24Z0309169,030916,裕隆國泰3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1231 ,TW24Z0309177,030917,聯電國泰3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1232 ,TW24Z0309185,030918,華通國泰3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1233 ,TW24Z0309193,030919,鴻海國泰3C購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1234 ,TW24Z03091P3,03091P,聯發科國票3C售04,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1235 ,TW24Z0309201,030920,聯發科國泰3C購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1236 ,TW24Z0309219,030921,大立光國泰3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1237 ,TW24Z0309227,030922,牧德國泰3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1238 ,TW24Z0309235,030923,材料國泰3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1239 ,TW24Z0309243,030924,保瑞國泰3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1240 ,TW24Z0309250,030925,世紀鋼國泰3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1241 ,TW24Z0309268,030926,台積電中信42購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1242 ,TW24Z0309276,030927,大同中信3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1243 ,TW24Z0309284,030928,長榮中信3A購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCE,
 1244 ,TW24Z0309292,030929,台積電永豐42購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1245 ,TW24Z03092P1,03092P,臺股指國票3C售07,上市 ,上市認購(售)權證,,2024/06/24,RWICPE,
 1246 ,TW24Z0309300,030930,台積電永豐42購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1247 ,TW24Z0309318,030931,大同永豐42購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1248 ,TW24Z0309326,030932,大立光永豐3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1249 ,TW24Z0309334,030933,聯鈞永豐3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1250 ,TW24Z0309342,030934,上緯控永豐42購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1251 ,TW24Z0309359,030935,材料永豐3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1252 ,TW24Z0309367,030936,辛耘第一3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1253 ,TW24Z0309375,030937,南亞凱基3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1254 ,TW24Z0309383,030938,八貫凱基3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1255 ,TW24Z0309391,030939,東元凱基42購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1256 ,TW24Z03093P9,03093P,台積電群益3C售35,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1257 ,TW16Z03093X3,03093X,永豐金元大61展01,上市 ,上市認購(售)權證,,2016/07/04,RWSCCE,
 1258 ,TW24Z0309409,030940,華電凱基44購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1259 ,TW24Z0309417,030941,美時凱基3A購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1260 ,TW24Z0309425,030942,川湖凱基3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1261 ,TW24Z0309433,030943,台達電凱基3A購12,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1262 ,TW24Z0309441,030944,國巨凱基3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1263 ,TW24Z0309458,030945,台積電凱基3A購31,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1264 ,TW24Z0309466,030946,台積電凱基3B購18,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1265 ,TW24Z0309474,030947,台積電凱基42購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1266 ,TW24Z0309482,030948,台光電凱基3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1267 ,TW24Z0309490,030949,南亞科凱基3A購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1268 ,TW24Z03094P7,03094P,聯發科群益3C售17,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1269 ,TW24Z0309508,030950,冠德凱基3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1270 ,TW24Z0309516,030951,冠德凱基3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1271 ,TW24Z0309524,030952,長榮凱基3A購12,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1272 ,TW24Z0309532,030953,裕民凱基44購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1273 ,TW24Z0309540,030954,長榮航凱基3A購08,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1274 ,TW24Z0309557,030955,慧洋凱基44購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1275 ,TW24Z0309565,030956,大立光凱基3C購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1276 ,TW24Z0309573,030957,華立凱基3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1277 ,TW24Z0309581,030958,奇鋐凱基3C購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1278 ,TW24Z0309599,030959,信邦凱基3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1279 ,TW24Z03095P4,03095P,台積電元大3C售57,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1280 ,TW24Z0309607,030960,智原凱基3B購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1281 ,TW24Z0309623,030962,欣興凱基3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1282 ,TW24Z0309631,030963,緯創凱基3A購14,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1283 ,TW24Z0309649,030964,嘉澤凱基3A購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1284 ,TW24Z0309656,030965,上緯控凱基3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1285 ,TW24Z0309664,030966,材料凱基3A購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1286 ,TW24Z0309672,030967,崇越凱基3A購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1287 ,TW24Z0309680,030968,達運凱基3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1288 ,TW24Z0309698,030969,樺漢凱基3C購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1289 ,TW24Z03096P2,03096P,台積電元大3C售58,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1290 ,TW24Z0309706,030970,力積電凱基3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1291 ,TW24Z0309714,030971,天虹凱基3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1292 ,TW24Z0309722,030972,勤誠凱基3A購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1293 ,TW24Z0309730,030973,富邦媒凱基3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1294 ,TW24Z0309748,030974,成霖凱基3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1295 ,TW24Z0309755,030975,世紀鋼凱基3B購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1296 ,TW24Z0309763,030976,臺股指凱基3A購73,上市 ,上市認購(售)權證,,2024/04/25,RWICCE,
 1297 ,TW24Z0309771,030977,滬深2X元富44購01,上市 ,上市認購(售)權證,,2024/04/25,RWBCCA,
 1298 ,TW24Z0309789,030978,道瓊銅元富3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWBCCA,
 1299 ,TW24Z0309797,030979,道瓊銅元富3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWBCCA,
 1300 ,TW24Z03097P0,03097P,台積電元大3C售59,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1301 ,TW24Z0309805,030980,中石化元富3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1302 ,TW24Z0309813,030981,華電元富3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1303 ,TW24Z0309821,030982,鴻海元富3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1304 ,TW24Z0309839,030983,鴻海元富3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1305 ,TW24Z0309847,030984,鴻海元富3B購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1306 ,TW24Z0309854,030985,台積電元富3C購11,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1307 ,TW24Z0309862,030986,台積電元富3C購12,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1308 ,TW24Z0309870,030987,大同元富3A購14,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1309 ,TW24Z0309888,030988,南亞科元富3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1310 ,TW24Z0309896,030989,長榮元富3A購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1311 ,TW24Z03098P8,03098P,T50正2凱基42售01,上市 ,上市認購(售)權證,,2024/06/24,RWBCPE,
 1312 ,TW24Z0309904,030990,長榮元富3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1313 ,TW24Z0309912,030991,慧洋元富3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1314 ,TW24Z0309920,030992,緯穎元富3A購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1315 ,TW24Z0309938,030993,力積電元富3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1316 ,TW24Z0309946,030994,中石化群益3A購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1317 ,TW24Z0309953,030995,中石化群益44購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1318 ,TW24Z0309961,030996,集盛群益3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1319 ,TW24Z0309979,030997,川湖群益42購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1320 ,TW24Z0309987,030998,台達電群益42購04,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1321 ,TW24Z0309995,030999,國巨群益3A購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1322 ,TW24Z03099P6,03099P,FBNQ2X凱基3C售05,上市 ,上市認購(售)權證,,2024/06/24,RWBCPE,
 1323 ,TW24Z0310001,031000,台積電群益3A購23,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1324 ,TW24Z0310019,031001,台積電群益3C購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1325 ,TW24Z0310027,031002,台積電群益3C購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1326 ,TW24Z0310035,031003,台積電群益44購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1327 ,TW24Z0310043,031004,台積電群益46購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1328 ,TW24Z0310050,031005,台積電群益48購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1329 ,TW24Z0310068,031006,大同群益3C購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1330 ,TW24Z0310076,031007,大同群益3C購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1331 ,TW24Z0310084,031008,大同群益3C購08,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1332 ,TW24Z0310092,031009,台光電群益3A購08,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1333 ,TW24Z03100P2,03100P,鴻海凱基3C售39,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1334 ,TW24Z0310100,031010,威盛群益3A購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1335 ,TW24Z0310118,031011,華新科群益44購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1336 ,TW24Z0310126,031012,華航群益3C購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1337 ,TW24Z0310134,031013,長榮航群益3A購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1338 ,TW24Z0310142,031014,慧洋群益42購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1339 ,TW24Z0310159,031015,大立光群益3A購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1340 ,TW24Z0310167,031016,智原群益3A購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1341 ,TW24Z0310175,031017,創意群益3A購18,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1342 ,TW24Z0310183,031018,定穎控群益3A購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1343 ,TW24Z0310191,031019,材料群益3A購13,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1344 ,TW24Z03101P0,03101P,鴻海凱基3C售40,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1345 ,TW24Z0310209,031020,華孚群益3A購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1346 ,TW24Z0310217,031021,愛普群益3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1347 ,TW24Z0310225,031022,緯穎群益3A購13,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1348 ,TW24Z0310233,031023,力智群益3C購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1349 ,TW24Z0310241,031024,勤誠群益3A購05,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1350 ,TW24Z0310258,031025,世紀鋼群益3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1351 ,TW24Z0310266,031026,國企2X元大3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWBCCA,
 1352 ,TW24Z0310274,031027,國企2X元大3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWBCCA,
 1353 ,TW24Z0310282,031028,東元元大3B購03,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1354 ,TW24Z0310290,031029,華新元大3A購16,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1355 ,TW24Z03102P8,03102P,台積電凱基3C售38,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1356 ,TW24Z0310308,031030,華新元大3A購17,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1357 ,TW24Z0310316,031031,華新元大3A購18,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1358 ,TW24Z0310324,031032,華榮元大3A購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1359 ,TW24Z0310332,031033,美時元大3A購20,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1360 ,TW24Z0310340,031034,裕隆元大3B購01,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1361 ,TW24Z0310357,031035,鴻海元大3B購16,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1362 ,TW24Z0310365,031036,鴻海元大3C購09,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1363 ,TW24Z0310373,031037,鴻海元大3C購10,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1364 ,TW24Z0310381,031038,國巨元大3B購06,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1365 ,TW24Z0310399,031039,宏碁元大3B購02,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
 1366 ,TW24Z03103P6,03103P,台積電凱基3C售39,上市 ,上市認購(售)權證,,2024/06/24,RWSCPE,
 1367 ,TW24Z0310407,031040,華碩元大3A購07,上市 ,上市認購(售)權證,,2024/04/25,RWSCCA,
