頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 263 ,TW0007551B15,7551,知識科技,興櫃 ,股票,數位雲端,2019/12/12,ESVUFR,
 264 ,TW0007555B11,7555,美萌,興櫃 ,股票,生技醫療業,2020/11/27,ESVUFR,
 265 ,TW0007558B18,7558,群利,興櫃 ,股票,其他業,2021/05/03,ESVUFR,
 266 ,TW0007561B13,7561,光晟生技,興櫃 ,股票,生技醫療業,2020/07/06,ESVUFR,
 267 ,TW0007562B12,7562,博來科技,興櫃 ,股票,電腦及週邊設備業,2023/11/13,ESVUFR,
 268 ,TW0007566B18,7566,亞果遊艇,興櫃 ,股票,觀光餐旅,2020/07/01,ESVUFR,
 269 ,TW0007575B17,7575,安美得,興櫃 ,股票,生技醫療業,2022/06/24,ESVUFR,
 270 ,TW0007578B14,7578,利百景,興櫃 ,股票,其他業,2022/09/12,ESVUFR,
 271 ,TW0007583B17,7583,國際海洋,興櫃 ,股票,綠能環保,2023/09/26,ESVUFR,
 272 ,TW0007584B16,7584,樂意,興櫃 ,股票,文化創意業,2021/05/12,ESVUFR,
 273 ,TW0007590B18,7590,怡和國際,興櫃 ,股票,其他業,2022/03/02,ESVUFR,
 274 ,TW0007595B13,7595,世基生醫,興櫃 ,股票,生技醫療業,2020/12/22,ESVUFR,
 275 ,TW0007607004,7607,通用幹細胞*,興櫃 ,股票,生技醫療業,2023/05/25,ESVUFR,
 276 ,TW0007610B14,7610,聯友金屬,興櫃 ,股票,綠能環保,2023/03/14,ESVUFR,
 277 ,TW0007631B19,7631,聚賢研發,興櫃 ,股票,其他電子業,2023/07/17,ESVUFR,
 278 ,TW0007642B16,7642,昶瑞機電,興櫃 ,股票,電機機械,2023/12/28,ESVUFR,
 279 ,TW0007702003,7702,前端風電,興櫃 ,股票,綠能環保,2023/10/17,ESVUFR,
 280 ,TW0007703001,7703,銳澤,興櫃 ,股票,其他電子業,2023/12/21,ESVUFR,
 281 ,TW0007704009,7704,明遠精密,興櫃 ,股票,半導體業,2023/12/01,ESVUFR,
 282 ,TW0007705006,7705,三商餐飲,興櫃 ,股票,觀光餐旅,2023/12/22,ESVUFR,
 283 ,TW0007706004,7706,宏碁創達,興櫃 ,股票,其他業,2023/12/25,ESVUFR,
 284 ,TW0007707002,7707,益芯科,興櫃 ,股票,半導體業,2023/12/05,ESVUFR,
 285 ,TW0007708000,7708,全家餐飲,興櫃 ,股票,觀光餐旅,2023/12/21,ESVUFR,
 286 ,TW0007709008,7709,榮田,興櫃 ,股票,電機機械,2024/01/08,ESVUFR,
 287 ,TW0007712002,7712,博盛半導體,興櫃 ,股票,半導體業,2023/11/22,ESVUFR,
 288 ,TW0007713000,7713,威力德生醫,興櫃 ,股票,生技醫療業,2024/01/02,ESVUFR,
 289 ,TW0007714008,7714,創泓科技,興櫃 ,股票,數位雲端,2024/01/04,ESVUFR,
 290 ,TW0007715005,7715,裕山,興櫃 ,股票,綠能環保,2024/01/12,ESVUFR,
 291 ,TW0007716003,7716,昱臺國際,興櫃 ,股票,航運業,2024/03/28,ESVUFR,
 292 ,TW0007718009,7718,友鋮,興櫃 ,股票,鋼鐵工業,2024/02/22,ESVUFR,
 293 ,TW0007719007,7719,碳基,興櫃 ,股票,其他業,2023/11/23,ESVUFR,
 294 ,TW0007721003,7721,微程式,興櫃 ,股票,數位雲端,2023/12/22,ESVUFR,
 295 ,TW0007722001,7722,LINEPAY,興櫃 ,股票,數位雲端,2024/01/26,ESVUFR,
 296 ,TW0007723009,7723,築間,興櫃 ,股票,觀光餐旅,2023/12/21,ESVUFR,
 297 ,TW0007725004,7725,列特博,興櫃 ,股票,生技醫療業,2023/12/22,ESVUFR,
 298 ,TW0007726002,7726,暄達,興櫃 ,股票,生技醫療業,2024/02/27,ESVUFR,
 299 ,TW0007728008,7728,光焱科技,興櫃 ,股票,其他電子業,2024/03/18,ESVUFR,
 300 ,TW0007729006,7729,仲恩生醫,興櫃 ,股票,生技醫療業,2024/03/11,ESVUFR,
 301 ,TW0007730004,7730,暉盛,興櫃 ,股票,半導體業,2024/03/18,ESVUFR,
 302 ,TW0007731002,7731,火星生技*,興櫃 ,股票,食品工業,2024/02/05,ESVUFR,
 303 ,TW0007732000,7732,金興精密,興櫃 ,股票,電機機械,2024/03/13,ESVUFR,
 304 ,TW0007734006,7734,印能科技,興櫃 ,股票,半導體業,2024/03/14,ESVUFR,
 305 ,TW0007736001,7736,虎山,興櫃 ,股票,電機機械,2024/03/27,ESVUFR,
 306 ,TW0007738007,7738,東聯互動,興櫃 ,股票,數位雲端,2024/06/13,ESVUFR,
 307 ,TW0007743007,7743,金利食安,興櫃 ,股票,食品工業,2024/04/23,ESVUFR,
 308 ,TW0007747008,7747,昕奇雲端,興櫃 ,股票,數位雲端,2024/05/27,ESVUFR,
 309 ,TW0007750002,7750,新代,興櫃 ,股票,電機機械,2024/06/18,ESVUFR,
 310 ,TW0007751000,7751,竑騰,興櫃 ,股票,半導體業,2024/06/13,ESVUFR,
 311 ,TW0007752008,7752,世紀樺欣,興櫃 ,股票,綠能環保,2024/06/19,ESVUFR,
 312 ,TW0007754004,7754,安基生技,興櫃 ,股票,生技醫療業,2024/06/25,ESVUFR,
 313 ,TW0007757007,7757,金色三麥,興櫃 ,股票,觀光餐旅,2024/06/26,ESVUFR,
 314 ,TW0008041005,8041,東精電,興櫃 ,股票,電機機械,2022/01/13,ESVUFR,
 315 ,TW0008045006,8045,達運光電,興櫃 ,股票,通信網路業,2017/05/22,ESVUFR,
 316 ,TW0008098005,8098,慶康科技,興櫃 ,股票,半導體業,2023/10/31,ESVUFR,
 317 ,TW0008102005,8102,傑霖科技,興櫃 ,股票,半導體業,2023/10/27,ESVUFR,
 318 ,TW0008119009,8119,公信,興櫃 ,股票,電腦及週邊設備業,2017/07/04,ESVUFR,
 319 ,TW0008272006,8272,全景軟體,興櫃 ,股票,資訊服務業,2023/10/17,ESVUFR,
 320 ,TW0008298001,8298,威睿,興櫃 ,股票,資訊服務業,2018/03/28,ESVUFR,
 321 ,TW0008329004,8329,台視,興櫃 ,股票,文化創意業,2007/09/06,ESVUFR,
 322 ,TW0008359001,8359,錢櫃,興櫃 ,股票,觀光餐旅,2012/05/03,ESVUFR,
 323 ,TW0008458001,8458,影一,興櫃 ,股票,文化創意業,2014/10/27,ESVUFR,
 324 ,TW0009957001,9957,燁聯,興櫃 ,股票,鋼鐵工業,2003/01/03,ESVUFR,
