頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 2597 ,TW23Z7107014,710701,立端統一42購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2598 ,TW23Z7107022,710702,系微統一39購03,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2599 ,TW23Z7107030,710703,亞信統一42購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2600 ,TW23Z7107048,710704,凌陽創統一39購02,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2601 ,TW23Z7107055,710705,僑威統一3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2602 ,TW23Z7107063,710706,雙鴻統一43購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2603 ,TW23Z7107089,710708,上詮富邦37購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2604 ,TW23Z7107097,710709,原相富邦3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2605 ,TW23Z7107105,710710,晶焱富邦37購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2606 ,TW23Z7107147,710714,佳邦元大38購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2607 ,TW23Z7107246,710724,精材元大39購02,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2608 ,TW23Z7107253,710725,精材元大3A購02,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2609 ,TW23Z7107378,710737,鈊象凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2610 ,TW23Z7107394,710739,營邦凱基38購01,上櫃 ,上櫃認購(售)權證,,2023/11/27,RWSCCA,
 2611 ,TW23Z7107493,710749,營邦國票37購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2612 ,TW23Z7107501,710750,力致國泰37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2613 ,TW23Z7107519,710751,原相國泰37購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2614 ,TW23Z7107527,710752,創惟國泰37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2615 ,TW23Z7107592,710759,鈊象群益38購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2616 ,TW23Z7107600,710760,精材群益3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2617 ,TW23Z7107618,710761,點序群益37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2618 ,TW23Z7107626,710762,閎康第一38購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2619 ,TW23Z7107659,710765,世界元大39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2620 ,TW23Z7107675,710767,立端元大39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2621 ,TW23Z7107683,710768,立端元大3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2622 ,TW23Z7107709,710770,宏捷科元大39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2623 ,TW23Z7107766,710776,凌陽創元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2624 ,TW23Z7107774,710777,凌陽創元大38購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2625 ,TW23Z7107782,710778,凌陽創元大3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2626 ,TW23Z7107816,710781,神盾元大39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2627 ,TW23Z7107915,710791,璟德元大3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2628 ,TW23Z7107923,710792,點序元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2629 ,TW23Z7107956,710795,立端永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2630 ,TW23Z7107964,710796,佳邦永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2631 ,TW23Z7107980,710798,創惟永豐37購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2632 ,TW23Z7107998,710799,湧德永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2633 ,TW23Z7108038,710803,立端統一39購03,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2634 ,TW23Z7108046,710804,亞信統一39購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2635 ,TW23Z7108053,710805,茂達統一39購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2636 ,TW23Z7108061,710806,富喬統一3B購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2637 ,TW23Z7108079,710807,晶宏統一39購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2638 ,TW23Z7108087,710808,晶焱統一39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2639 ,TW23Z7108095,710809,璟德統一3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2640 ,TW23Z7108103,710810,雙鴻統一39購04,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2641 ,TW23Z7108111,710811,波若威富邦3A購02,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2642 ,TW23Z7108178,710817,雙鴻富邦38購03,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2643 ,TW23Z7108202,710820,亞信凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2644 ,TW23Z7108269,710826,振曜凱基38購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2645 ,TW23Z7108301,710830,雍智凱基38購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2646 ,TW23Z7108335,710833,榮剛凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2647 ,TW23Z7108343,710834,漢來凱基39購01,上櫃 ,上櫃認購(售)權證,,2023/11/28,RWSCCA,
 2648 ,TW23Z7108392,710839,晶焱兆豐38購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2649 ,TW23Z7108418,710841,力旺永豐36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2650 ,TW23Z7108434,710843,神盾永豐36購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2651 ,TW23Z7108442,710844,晶宏永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2652 ,TW23Z7108459,710845,璟德永豐36購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2653 ,TW23Z7108467,710846,璟德永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2654 ,TW23Z7108483,710848,穩懋永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2655 ,TW23Z7108517,710851,昇佳電元富38購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2656 ,TW23Z7108533,710853,千附精國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2657 ,TW23Z7108541,710854,系微國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2658 ,TW23Z7108558,710855,良維國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2659 ,TW23Z7108566,710856,佳邦國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2660 ,TW23Z7108574,710857,茂達國票36購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2661 ,TW23Z7108582,710858,家登國票36購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2662 ,TW23Z7108590,710859,神盾國票36購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2663 ,TW23Z7108608,710860,創惟國票36購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2664 ,TW23Z7108616,710861,智擎國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2665 ,TW23Z7108632,710863,鈺太國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2666 ,TW23Z7108640,710864,廣運國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2667 ,TW23Z7108657,710865,璟德國票36購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2668 ,TW23Z7108665,710866,聯合國票36購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2669 ,TW23Z7108673,710867,雙鴻國票36購04,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2670 ,TW23Z7108699,710869,立端凱基39購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2671 ,TW23Z7108731,710873,凌陽創凱基3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2672 ,TW23Z7108756,710875,富喬凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2673 ,TW23Z7108806,710880,璟德凱基3A購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2674 ,TW23Z7108822,710882,穩懋凱基37購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2675 ,TW23Z7108830,710883,穩懋凱基39購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2676 ,TW23Z7108939,710893,亞信統一3B購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2677 ,TW23Z7108947,710894,神盾統一3B購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2678 ,TW23Z7108954,710895,晶呈統一3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2679 ,TW23Z7108962,710896,僑威統一39購04,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2680 ,TW23Z7108970,710897,世界富邦37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2681 ,TW23Z7108988,710898,沛亨富邦38購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2682 ,TW23Z7108996,710899,凌陽創富邦38購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2683 ,TW23Z7109002,710900,僑威富邦38購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2684 ,TW23Z7109010,710901,穩懋富邦37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2685 ,TW23Z7109036,710903,力旺群益37購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2686 ,TW23Z7109044,710904,力旺群益39購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2687 ,TW23Z7109051,710905,宏捷科群益37購04,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2688 ,TW23Z7109069,710906,昇佳電群益37購03,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2689 ,TW23Z7109119,710911,精材群益39購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2690 ,TW23Z7109135,710913,點序群益37購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2691 ,TW23Z7109143,710914,世界中信3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCE,
 2692 ,TW23Z7109168,710916,雍智中信3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCE,
 2693 ,TW23Z7109176,710917,穩懋中信39購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCE,
 2694 ,TW23Z7109184,710918,穩懋國泰37購02,上櫃 ,上櫃認購(售)權證,,2023/11/29,RWSCCA,
 2695 ,TW23Z7109192,710919,力致統一42購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2696 ,TW23Z7109200,710920,健喬統一3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2697 ,TW23Z7109218,710921,湧德統一3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2698 ,TW23Z7109226,710922,湧德統一43購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2699 ,TW23Z7109234,710923,太醫永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2700 ,TW23Z7109242,710924,雙鴻永豐37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2701 ,TW23Z7109291,710929,保瑞凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2702 ,TW23Z7109309,710930,建榮凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2703 ,TW23Z7109325,710932,凌陽創凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2704 ,TW23Z7109341,710934,富喬凱基37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2705 ,TW23Z7109366,710936,晶焱凱基37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2706 ,TW23Z7109416,710941,世界富邦39購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2707 ,TW23Z7109432,710943,穩懋富邦37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2708 ,TW23Z7109465,710946,保瑞元富37購03,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2709 ,TW23Z7109473,710947,智擎元富38購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2710 ,TW23Z7109481,710948,亞信國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2711 ,TW23Z7109499,710949,信驊國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2712 ,TW23Z7109515,710951,茂達國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2713 ,TW23Z7109523,710952,倉和國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2714 ,TW23Z7109549,710954,原相國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2715 ,TW23Z7109556,710955,原相國票37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2716 ,TW23Z7109564,710956,振曜國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2717 ,TW23Z7109580,710958,閎康國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2718 ,TW23Z7109598,710959,僑威國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2719 ,TW23Z7109606,710960,精剛國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2720 ,TW23Z7109614,710961,醫揚國票37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2721 ,TW23Z7109622,710962,宏捷科國泰37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2722 ,TW23Z7109630,710963,大宇資群益37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2723 ,TW23Z7109648,710964,大樹群益3B購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2724 ,TW23Z7109747,710974,世界第一37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2725 ,TW23Z7109820,710982,威剛元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2726 ,TW23Z7109846,710984,家登元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2727 ,TW23Z7109887,710988,創惟元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2728 ,TW23Z7109937,710993,榮剛元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2729 ,TW23Z7109952,710995,精材元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2730 ,TW23Z7109960,710996,精材元大3A購03,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2731 ,TW23Z7109986,710998,廣運元大37購01,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2732 ,TW23Z7109994,710999,撼訊元大37購02,上櫃 ,上櫃認購(售)權證,,2023/11/30,RWSCCA,
 2733 ,TW23Z7110026,711002,神盾國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2734 ,TW23Z7110034,711003,智冠國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2735 ,TW23Z7110042,711004,新潤國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2736 ,TW23Z7110059,711005,營邦國票37購03,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2737 ,TW23Z7110067,711006,正德永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2738 ,TW23Z7110083,711008,信昌電永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2739 ,TW23Z7110091,711009,威剛永豐39購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2740 ,TW23Z7110109,711010,環球晶永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2741 ,TW23Z7110125,711012,環球晶兆豐39購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2742 ,TW23Z7110133,711013,力致元大37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2743 ,TW23Z7110190,711019,家登元大37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2744 ,TW23Z7110216,711021,創惟元大37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2745 ,TW23Z7110257,711025,僑威元大37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2746 ,TW23Z7110265,711026,廣運元大37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2747 ,TW23Z7110281,711028,佳邦統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2748 ,TW23Z7110299,711029,凌陽創統一43購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2749 ,TW23Z7110307,711030,健喬統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2750 ,TW23Z7110315,711031,健喬統一42購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2751 ,TW23Z7110323,711032,智冠統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2752 ,TW23Z7110331,711033,環球晶統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2753 ,TW23Z7110349,711034,耀勝統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2754 ,TW23Z7110364,711036,力致凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2755 ,TW23Z7110398,711039,凌陽創凱基3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2756 ,TW23Z7110414,711041,神盾凱基39購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2757 ,TW23Z7110422,711042,晶焱凱基39購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2758 ,TW23Z7110430,711043,鈊象凱基37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2759 ,TW23Z7110455,711045,環球晶凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2760 ,TW23Z7110463,711046,雙鴻凱基37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2761 ,TW23Z7110471,711047,優群中信37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCE,
 2762 ,TW23Z7110489,711048,環球晶中信37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCE,
 2763 ,TW23Z7110497,711049,中美晶群益37購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2764 ,TW23Z7110505,711050,中美晶群益37購03,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2765 ,TW23Z7110554,711055,凌陽創群益39購02,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2766 ,TW23Z7110588,711058,高技群益37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2767 ,TW23Z7110596,711059,漢科群益37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2768 ,TW23Z7110620,711062,環球晶群益37購01,上櫃 ,上櫃認購(售)權證,,2023/12/01,RWSCCA,
 2769 ,TW23Z7110638,711063,光頡永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2770 ,TW23Z7110646,711064,合晶永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2771 ,TW23Z7110653,711065,原相永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2772 ,TW23Z7110661,711066,精星永豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2773 ,TW23Z7110679,711067,環球晶永豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2774 ,TW23Z7110687,711068,信昌電兆豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2775 ,TW23Z7110695,711069,力致元富37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2776 ,TW23Z7110703,711070,晶呈元富37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2777 ,TW23Z7110752,711075,中美晶元大37購02,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2778 ,TW23Z7110836,711083,家登元大37購03,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2779 ,TW23Z7110877,711087,智冠元大37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2780 ,TW23Z7110901,711090,穩懋元大37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2781 ,TW23Z7110919,711091,中美晶凱基38購02,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2782 ,TW23Z7111008,711100,智冠凱基38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2783 ,TW23Z7111016,711101,智擎凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2784 ,TW23Z7111032,711103,雍智凱基37購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2785 ,TW23Z7111057,711105,雙鴻凱基3B購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2786 ,TW23Z7111065,711106,中美晶統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2787 ,TW23Z7111073,711107,世界統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2788 ,TW23Z7111081,711108,光頡統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2789 ,TW23Z7111099,711109,信昌電統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2790 ,TW23Z7111107,711110,信昌電統一43購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2791 ,TW23Z7111115,711111,建榮統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2792 ,TW23Z7111123,711112,振曜統一43購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2793 ,TW23Z7111131,711113,晶呈統一43購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2794 ,TW23Z7111149,711114,智冠統一3C購02,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2795 ,TW23Z7111156,711115,智冠統一3C購03,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2796 ,TW23Z7111164,711116,智冠統一42購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2797 ,TW23Z7111172,711117,環球晶統一3A購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2798 ,TW23Z7111180,711118,環球晶統一3C購02,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2799 ,TW23Z7111198,711119,環球晶統一3C購03,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2800 ,TW23Z7111206,711120,穩懋統一3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2801 ,TW23Z7111222,711122,德勝富邦38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2802 ,TW23Z7111230,711123,環球晶富邦3B購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2803 ,TW23Z7111248,711124,營邦中信38購01,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCE,
 2804 ,TW23Z7111297,711129,高技群益37購02,上櫃 ,上櫃認購(售)權證,,2023/12/04,RWSCCA,
 2805 ,TW23Z7111347,711134,中美晶永豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2806 ,TW23Z7111354,711135,高技永豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2807 ,TW23Z7111362,711136,健喬永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2808 ,TW23Z7111370,711137,智冠永豐38購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2809 ,TW23Z7111388,711138,廣運永豐37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2810 ,TW23Z7111404,711140,健喬元富39購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2811 ,TW23Z7111412,711141,智冠元富39購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2812 ,TW23Z7111438,711143,環球晶元富37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2813 ,TW23Z7111446,711144,環球晶元富37購02,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2814 ,TW23Z7111461,711146,中美晶兆豐3C購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2815 ,TW23Z7111479,711147,山富國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2816 ,TW23Z7111487,711148,弘塑國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
 2817 ,TW23Z7111495,711149,同致國票37購01,上櫃 ,上櫃認購(售)權證,,2023/12/05,RWSCCA,
